f45f0fee-c5c7-4194-960a-d90b499daa8f,9,50,60,9891.50
72395003-14e7-4423-bb20-abcb1292eba6,3,75,20,2246.40
6de30ab5-5427-4e79-b18a-d116c5d1c9a5,2,35,85,1568.06
a2a4a8ed-bb17-4419-8972-add4b826b5b8,9,10,80,2984.93
3005e31e-3d4b-4bf6-8526-eb1e878f3c2a,8,20,80,3485.30
d4a17b27-a808-4412-9e1c-345dc8bf8238,6,65,80,14356.53
ffc422af-e218-4b72-90b4-f8497abc4c17,3,50,50,1623.10
8f3920d1-51a6-423d-be2f-a80a041da840,3,55,55,2631.19
33edf3c7-671c-4d1f-9134-53ecba665312,6,10,80,1221.15
6e2ebc3f-2152-4795-9816-910fa754de76,3,45,30,1531.32
93bc25c7-3248-42ba-9c4c-d755538212a0,8,25,10,337.11
1e8d189d-65c4-41a1-afab-d1b47d5c6b1a,1,10,35,84.09
82ba99ae-ae39-424b-877d-3ff6903b5328,1,70,20,642.93
e87acf92-c4c7-481b-875e-7dc06c56c9e9,2,55,40,1921.05
3373db9e-923d-4321-ac5d-e1553b4d5b10,1,50,35,528.90
cce0a05f-ffdb-4776-8b9b-95db012ad239,6,90,45,8981.74
74965c52-b4c5-4261-a6bd-6b60c627f0f2,7,95,45,5101.28
57194504-e2e6-4145-8493-bd2e97b23773,5,25,95,5870.62
cf38d727-f23e-454f-bf7c-879fb2d83c8d,6,85,10,2269.77
38f14eb0-94e2-49b5-9895-1634dfe824a9,1,60,25,736.44
6f3c247b-0d9c-4c53-b413-f20c7e227695,3,60,50,3650.32
e92b5065-f699-4479-90d0-9728e0a4d8c8,6,30,15,1148.83
476b8dbf-764e-47b1-834f-b57bdde88e87,6,95,15,3803.03
3f1f56fa-d26b-4f85-8e50-def4dfbfee56,6,65,65,4948.24
0c59b261-73c0-49b4-8974-457caf093321,3,45,75,2781.08
693b9157-090f-4ab1-9341-3cb408f5a318,5,45,20,769.67
6d7ee6fc-53eb-4d0d-80f7-f79ca3a7df81,8,80,30,4866.41
4c3be043-94d8-46f7-8e7d-cdb15996b6d6,7,55,90,16975.68
d4cacb22-e905-40b9-bc57-e9d69eaaecf5,2,35,35,880.64
41d75bbe-1238-47d4-bf96-b1be62ad2828,4,95,75,7783.75
659b998d-4922-49bd-a2d1-a124ada85749,3,70,10,374.89
39d0029a-faeb-4d10-9d42-ce86f61c270f,5,10,60,991.92
4c5690b0-baf2-4e76-b8f8-d45a1958b2ba,3,50,35,1997.14
196b9e4c-a18d-4972-ae3d-7dbdaedb2649,7,10,65,1980.90
6e510aaf-4c74-41df-a76e-862840d4d5e4,8,70,20,3481.84
18719d60-947e-419c-95cb-80d1d007d46a,9,10,40,738.23
8b153274-b911-4a20-9575-978269b6d404,3,85,95,7747.57
7a609ce5-d5a0-471c-8524-39d292c70c7f,7,80,30,6922.38
cf74d97d-615e-4aba-be28-f1a14a840942,3,60,35,2551.06
e16bfaac-b1e0-4b87-a9fa-f9c6c84d2507,3,45,30,1861.54
9bd33445-148b-42c4-94b2-887209a44012,3,45,65,4333.91
2e3829ce-921b-478b-8cbe-f99adbf7b160,9,90,30,10730.49
c359b1ae-fb43-4f72-af27-fb5f78378ac8,8,75,40,11416.96
7a49997f-3231-404a-a4d2-84ad4668d4f5,2,85,55,2254.15
fbbb4b11-a8e9-47ba-b0b5-cb2a035ad4ee,2,90,60,3294.60
9be5c381-3f1b-49e0-b036-888798059c88,9,25,85,3870.32
2bb2faf6-a313-40bb-9855-467c8cf6b2e4,5,80,60,7698.87
724467e7-cc40-4e21-9a05-1b0a4eec81e9,4,45,30,2391.01
927c7237-68b9-41df-95d3-90dc350815fb,4,90,85,9003.70
64ca9667-618c-400e-a0ec-00f23b072c97,8,85,55,6265.96
d487a8e9-e1e3-476a-b785-31e38ae2c7f2,4,80,50,6255.52
c2a6f43a-5a19-42a3-86fa-f5fa10be9e5a,2,75,10,706.67
0c4731ec-e3b6-4cba-bede-778ac44a480c,7,60,85,6863.44
7c8c4291-0120-49a8-96f0-d7204156e3f1,9,40,45,5330.82
e16b0533-802a-49de-9c71-8fb2cc39509b,1,65,50,959.46
f9d6fca2-6c3f-4abd-bb76-3225315c7a86,4,75,65,8509.15
b3356d11-18c0-4200-b638-96fde7b43894,7,15,15,544.62
4efbc951-06a7-494e-a498-f1227a5d826d,7,50,85,8367.64
1d98ad74-ff31-4274-b82b-83512fad7ebc,6,30,55,3364.71
60df9cbe-9926-44ba-897d-f86a6e07dd53,2,30,40,931.40
ddb5660e-f64a-4ae0-8fcb-055476c99033,3,10,80,407.63
b92d9d53-fa17-46d9-b445-6f20afaefcf3,3,70,65,4258.57
54ebb0e8-9d4c-4331-b0e8-5d8b4e07f887,3,95,35,3173.22
40e96581-06f9-4f95-9424-e2db6604c345,5,55,45,2094.72
48a0c10c-d6b2-4210-aa59-4eb2fa511ed5,8,60,90,10374.34
701d18b8-4a9d-4b24-96fb-46f991212212,7,25,60,4239.61
58473d67-0676-4862-b4e2-cb709ec82151,3,95,20,2369.60
43562b14-d53f-4de5-8caf-ef502a0b385c,5,35,30,1877.92
42691728-2f10-463f-969b-6e31003edf33,5,85,50,6387.26
6e565dd8-c2e9-43df-a789-e89e77a3b50e,6,20,95,4707.30
faf043dc-4538-44b1-b253-eff9cfa55c68,8,50,30,2079.44
bd26d296-cec8-4884-a3bd-b14eff28e056,8,90,60,19713.72
ae3a0036-59f3-4663-a1e9-f460241c5600,3,90,15,774.23
f686addf-1b07-4892-a30c-1203e416d668,4,35,80,2307.59
980136ee-2327-40a5-bc8a-f2c29440778a,9,65,50,10103.81
cf32b91a-3d40-40f0-a44a-37d9b4bdd0af,5,70,45,3583.51
bf448d94-45d8-4cf9-9034-38112a0a73ad,1,60,55,1349.68
ef69d5a1-30a9-45e7-9ace-4294d4e308b2,2,65,65,3413.86
6a70c894-4aee-44a1-b041-8d5033fba650,9,15,30,1760.05
b8067c3b-627b-47d6-ad02-14e7661763b6,6,75,15,2695.91
729981c3-0838-4c5f-9e33-1d6beb68b731,5,90,65,7536.83
8628d782-4fac-434a-8716-03fb9b253c25,6,95,65,11081.36
f3612dd5-3090-4a13-9217-117762259977,1,10,20,75.99
ea73bc1f-bd73-4aad-b18d-53fe4b8d956f,7,20,45,3068.02
6d1643ab-1fea-4b3c-8953-15367837450a,8,90,95,17906.89
96d376b1-e4d9-4650-9a08-f892a5ed26be,1,65,75,1570.27
56025ba9-811d-4676-9fe2-ad4165ccb82c,9,90,15,5847.37
775c39eb-c6b1-4072-9252-2d8dc6fe228e,7,80,35,8779.21
b5e25111-43a3-44f4-bf82-32759455a0a0,5,35,30,1070.55
26f183a3-af5e-45c2-a92a-c36aeca3da7a,2,25,90,1154.12
2d56d702-8094-435a-adfe-a03ef47cda8f,1,10,30,119.48
e76f7d00-e619-446d-b4f0-7beef37d7bd4,5,65,30,2696.88
1d4107c0-9764-479a-aed5-64f45739977a,9,85,75,14721.07
dba4981a-499a-4728-9c3b-71b955d766f0,6,50,60,5846.10
d657ca81-e9b6-4102-bec6-c7a02018845e,8,45,85,13482.04
a68a0c9f-06d6-42d6-bafd-2ccf39e70e20,8,55,40,7800.63
03dcd976-f860-4650-8866-a820557eb285,5,90,50,9790.38
1fb817b8-b821-4819-9ef7-86079c3d4f25,1,80,75,1068.81
b8dcac69-1fbd-41d8-a186-48e4851e8067,5,65,65,4359.83
5589a92c-dec8-4747-9567-ec3bbdeb574a,7,20,30,865.14
d7469ae3-63e5-4239-8c9b-ab3bf47782e3,1,55,85,1561.86
425012b8-b5ad-4e01-950e-0df045ec625c,3,95,10,1007.00
2f367fab-f255-41ec-8099-a12780917832,4,60,35,3218.30
