d96abac2-5e63-47c0-92ab-878b9d562323,7,25,95,7344.14
a9180eb4-2ede-452e-b049-93b08de7f9ff,4,35,15,522.49
082c569f-735d-4639-b769-6993cbb6fd71,4,10,65,636.32
906720e3-cfeb-4014-8376-2b6993a0989f,1,35,40,252.00
c6d78763-1484-4f69-ac7c-60b0378b001a,5,60,10,874.43
c76858b8-9aec-4d57-9cfa-0114ca8b4a57,2,80,45,1411.51
4c3cdd84-ae60-477c-86ec-9326f3d305f5,5,40,40,2312.06
6ac7d64f-707f-46db-bad1-ce30d1d6fd23,6,40,70,5404.62
fd6220d3-2a93-40e3-940d-a33d5069f1bd,9,85,35,12800.78
f5e819fd-9a8b-4ea5-b44d-cea3f39e2a50,3,45,20,493.74
6c40c964-44ae-4404-ad5a-0078be690052,1,35,75,1235.92
2f3b054e-8249-4fc6-96ee-b96916e32a96,5,75,25,4466.86
c594e356-22a2-4594-8d5c-68e259eaeb83,2,65,95,6098.20
9f08c185-4b67-46de-87cf-a50c13eb824b,6,15,15,376.59
b03c46ce-3ef0-4a32-a2b9-66db15f22069,9,30,35,2303.81
02723cfa-e6b0-44b3-981d-4d421f7e7880,9,80,65,22412.49
710e35dd-8732-4d58-aee9-5d24f3996ce8,4,50,80,3471.38
45c09ca0-284d-42a1-87d5-60e274eabdec,5,15,65,2375.93
5a2bdbad-3f11-424a-8333-244188726d45,4,10,95,1129.49
8dc8827f-9610-40ba-ac3c-1a5d66df4e61,7,70,20,2707.95
16515c5d-dcdf-478e-8c8f-adcc2b12df35,1,60,45,760.07
aa3e77c3-fcdb-44cc-8116-143e585e2956,9,60,95,23070.35
274ec579-ca3c-4af4-ac39-b3b38f86e402,3,65,30,1953.59
e0a6abfb-edeb-4918-8074-538450277c35,9,15,75,2760.58
3ff1182d-c289-4876-aaa8-d698711ba8f4,5,15,25,750.87
1d0f4b90-22f5-4b28-b778-619978f43a54,7,95,10,2951.48
24adea98-b39a-43fd-964a-9976e1a531ed,4,55,35,2136.87
08e47c00-1fc9-4b80-a7f8-69b27ad4cbfe,7,30,55,4506.12
a1f9dac2-d785-4af3-9f8e-762e666292c1,1,10,55,230.87
3567f84a-7b99-499d-bd0c-4502bdae50d0,6,30,90,5190.18
915d4ddd-7dcb-49ee-84a6-376ba0f46aed,8,70,65,6239.83
ccacc3e9-1020-44bd-aaf8-2469dda6ea96,8,60,10,2235.02
6f66c3d4-bce7-4471-a8e7-e1372fb80b85,9,85,10,3631.37
f810184d-5706-4b3c-abd4-1f790a3fb671,9,70,90,18753.34
a17323e9-cff9-4738-a4a4-f9817c9b608d,5,35,65,3026.88
ede438c4-1c6a-4fd9-8f95-7a9ed52be28b,1,80,55,2075.21
ae9b8c93-7d64-4467-bda8-4a53652c633d,3,15,10,164.45
920266ff-abab-49f3-a70d-e305fd1ae791,3,40,70,3667.60
aee85f46-4df6-457c-985c-b87432f73aca,6,55,90,9411.95
66c6e685-4567-4c45-88cb-f43c9b7ac747,4,20,85,3353.47
9f04d9b1-a07b-404c-96ad-105ca087f8d8,2,70,35,837.80
0d3edf35-913b-4bf6-a349-6f8801888838,6,25,55,1796.17
91de7458-b774-445d-a8a5-b29b04e096d2,2,25,80,1286.24
54174470-c010-4922-80d1-4794fc9fd759,5,60,70,4606.96
8ef72176-e6fe-464a-afdb-7891fc90e3ee,7,55,95,9618.07
30ca6795-96e1-45df-ba73-d3b98c68d61c,6,95,45,5180.88
cfdb12af-4947-4ddc-8970-71bfab06324f,2,55,60,2200.82
32adbae8-5b57-4a5e-9857-318c3939f9ab,9,25,60,5117.54
c39b8c46-7427-4c7a-8c01-8e3ff14f4b81,4,35,20,1073.38
4160022e-286e-4da7-9b0b-281e7d991706,4,50,15,711.32
d2902dda-f47d-4dde-857e-75885b8154b4,2,55,50,2678.53
fb1c34e1-69c9-4cfa-9da0-da38c5ecda61,3,55,40,2734.90
646dee13-ad98-4382-a8fb-f02a8ed5150b,8,70,25,4307.18
cf1a3911-052a-48c4-9b40-79fd05e92926,8,60,40,4221.51
58467f67-86f5-487f-84c8-24d6bb012939,3,10,20,255.04
21fef64b-6980-48b9-9c52-2358d818cc8b,7,70,65,12151.08
0b48403a-a4c8-4c3b-ac1a-e63a17c38cd6,3,45,40,1969.19
e64fb057-c8aa-404b-ad27-a733d3724cf9,6,10,60,1336.92
8e243084-f94c-46f8-b74c-f3ca5337e795,1,35,35,319.57
29b40a0a-f914-440f-bed8-8fa251242b73,9,55,85,9714.04
d9205219-d22b-4ac6-af32-1f957ac4834d,3,95,55,7265.63
d9afa4bc-23d3-4dd5-a473-51dbd6303dfd,3,75,95,4966.05
d2debbb3-7557-4dc0-9a7a-07384d6ce0a5,6,40,20,1738.34
3a058434-cd9a-4f76-a2d9-828c303fff22,4,25,50,2197.08
5ab0f8dd-b853-4bbf-baa5-73f70140c4c9,2,80,20,1005.92
ef38bf3b-10e8-4e46-9042-7ef718736784,9,35,15,2046.68
e42265f7-d046-4903-a8b6-1d7190ec4dfb,8,80,80,16557.07
176c8969-b9f2-43d8-a361-a405f3013b6a,1,20,70,672.42
