5ee8e886-080e-40ef-be0b-024fa39c8456,5,10,55,773.82
9b671d2f-c74b-49a0-8253-526ad2dd6307,9,15,50,1968.35
431372ff-a135-4bb5-95dc-51bc00b719fc,1,35,95,1055.75
91775268-cef6-4f39-a1ea-92201cef3c87,1,65,50,1108.34
c767385e-2a27-445a-a416-379a272d8616,6,10,40,919.95
d5ce5d30-fab2-46e5-ab0c-83ee198a38da,7,15,75,2653.86
f5741a25-49e9-4fb2-a6ad-a1cf9ea4d4f3,4,30,45,1890.25
38a6a137-1778-49c7-9b25-6792a176104b,2,75,50,2060.34
4d2d9e06-8dd1-4d2d-bd58-1d04846026fd,4,65,70,4174.96
a929913f-f770-4db1-9588-07604bf147ce,4,70,40,4183.63
fb3f12ad-6128-49aa-af2a-b61316f1b8b2,9,30,55,6647.77
53fa8afd-aae5-4d43-8a30-faf34f2af0ab,2,65,20,941.71
711f20fc-4b6b-4cbe-98c3-60873146ad7e,4,80,85,9740.43
db356f8d-776e-428e-a6d0-c4f342a0c622,7,75,80,15066.24
