271fa084-541d-49c5-9de1-b3d80346fddd,5,75,80,6538.85
7c4e8bb9-0d33-4285-abf6-09dd11410ee6,2,55,90,2550.19
eb26e00f-dfb3-4141-993e-cf9cffa0307d,9,55,10,867.76
e6db4fb6-728f-4c01-858b-b50e9658e31a,2,15,40,572.21
1373e41e-3857-4d71-86f7-40142b03dd14,4,25,95,1773.29
3c1b2107-b3c0-4c99-a419-f374d42e4911,3,10,90,1174.81
ec147d09-5b27-4ec9-97ce-be29939d4271,9,15,95,6375.82
158dcdf0-b85e-431f-be83-a6e5f78d2850,3,45,35,1024.86
8663c2ef-c991-4f0b-83df-aaf6d3a8bb42,1,80,85,1915.74
4e3e5fad-8220-4b56-bb5d-c83d4b7794c3,3,95,20,1624.67
ffa0e7b2-90e7-4f6f-8e04-c7441535d066,6,30,80,4093.21
341f9f00-9827-4fe2-af4d-771b1c9bb1b4,7,55,55,7701.48
18a71b1f-fb35-446c-b3a3-dbc9429bd10c,1,85,70,2043.30
809b9efc-32fe-4795-ab10-2351a66c0639,5,60,15,2170.35
a63e973f-61de-4787-8786-a78586ba9dcf,6,60,60,8957.72
2ecdba67-cf68-488f-bb9d-9980b68f9bf1,8,45,65,9103.01
a47d0b1e-686d-4c75-a653-92fb03cdc2cf,1,25,90,603.61
9929243e-5a04-47d1-8b51-0d8c14a20ffa,4,25,75,2546.20
808817c2-00b3-40ca-ae2d-77d5c2d58653,1,25,85,1009.21
50b662a8-2fc1-4222-9302-831708e7de12,1,30,80,1114.48
6a485b41-6eb2-4e0a-95c0-a1025749c172,8,30,80,6334.18
