3d572bac-4ef2-420f-a4aa-6bf064cc7349,1,55,65,905.37
9099c8d3-9513-4667-957a-0441ff6a1098,2,80,55,2171.96
5b3dce58-7ddf-44c4-b340-c393a0682073,3,30,60,2301.93
15d9b1d1-d2d2-49d3-972e-3391bdb3d2d3,1,65,65,929.48
ff978019-b5df-4ac4-94d9-fcf40a7ca2f1,2,80,85,4001.50
0bee82af-90d8-4e15-b30a-2f122b653f44,6,90,40,5673.91
cf17be62-26b0-4189-8a76-0c704834189e,2,80,65,4365.69
f0d9bf68-d5f2-4579-809f-2eb00b993ff6,9,20,45,3281.74
48540312-68cd-418c-8cc4-2ee66885d60c,3,20,95,1087.07
3c0828b6-bce7-4fbb-a4cc-d2e02d8f859e,8,85,65,21429.37
592f4aa6-fc1b-4a94-b664-a55c8820a1e2,2,70,55,3249.70
9cd4ec02-dd55-4761-a2b3-8456dc7d5008,6,10,10,233.83
1d4eae2f-a526-4dfc-bd7c-0b5f730fa430,8,25,90,8689.27
f9973514-760b-4416-859a-62ee83bf9c67,4,15,35,452.66
091a6f0f-ac60-4b81-8df3-9e2c933b1992,8,45,50,4748.08
8de2e740-ce13-4bb6-9ed4-fe83ae0fc0ad,6,25,30,1230.45
90f06a4f-bd4e-4248-a747-d8d91f6c36b5,7,90,75,12539.41
f410731d-ab29-4257-8ebc-a5f945d2e014,1,35,50,370.75
06a0096d-66fc-49e4-b287-338df6a4274e,4,20,25,632.48
b1e1ac46-7049-4939-95e2-75e11febcd99,1,20,45,375.32
7f0b62b9-7e52-4e42-9902-ea4f55cf2617,3,95,75,6663.21
81d95fb8-330d-462c-9d24-92b66efaa3f8,4,85,55,8602.19
b81936f5-9b96-4bf9-adc5-7cf34084a85d,3,30,35,618.71
e89f6d69-fd38-4cd5-8c4b-ad9057e4be47,7,80,80,15568.60
67f6c02a-7227-446d-9f8a-67b79d8625f6,3,75,45,2506.39
daedbaed-86e6-45f0-b589-ee4c953fa290,9,75,65,19828.95
c3119274-2b92-4065-8733-c04dc94bad8d,1,15,50,263.58
b42b8fe5-7799-4c73-9046-d3dbe43c0513,4,65,20,1784.15
5716c72e-c2f2-4340-826a-f3435a92011f,1,95,60,1587.11
edae40b6-d1c9-4b4b-9ddf-2c2039360be7,9,25,55,3021.11
4667e9ac-07cc-4d44-ba30-8016cb0803cf,9,15,15,845.02
09dde75e-481d-45e6-b17c-81fd9d7acabb,7,95,90,11187.31
cbb77296-15dc-4148-afd6-a73217f36222,1,45,90,1030.32
99b301a9-7f6d-4ed9-ae05-79c261c871fe,3,25,90,1454.03
88946569-b431-44cb-a6df-909dea77ce35,1,50,85,951.41
ee05f028-2f16-4672-be79-9c218f416dd3,9,30,35,1653.12
4c69c5c9-6874-4d20-bfcc-2df1c8a88e38,2,95,45,2937.05
b379e784-1bde-40d1-b94a-8cfc7ad8912f,3,75,95,7318.04
30996d5f-3222-43de-98ed-d20409704a55,7,25,95,5773.41
e0ce7ac2-3bd2-4f52-8741-825952997878,2,75,30,1859.40
658eae82-6993-4220-8fa4-39ac32601c75,6,40,40,2260.73
bb73f1a7-ef8a-444a-ad0a-495ffc6caedd,4,95,90,14801.15
9e80c19b-5512-4351-81b1-2c5af39da69d,2,35,95,1332.63
73420b4f-3d92-4823-8084-49a8b7129e97,3,80,20,1696.64
a7dbd38f-d0cf-4ad7-ae66-bf614a451be7,9,15,30,1441.87
3210842e-b6a9-44c7-98c6-25c5b99720e5,6,55,15,880.02
cc5a81e2-8174-4936-9026-915828df529b,6,50,85,8408.75
dce1382b-61ca-421b-8e30-62c1476a0aec,7,35,15,1597.01
248c3392-1a20-48e4-939c-b2af73193604,3,65,85,7863.32
fd0cdd5b-37e2-4928-b5d3-1b2652df6fc4,6,70,90,11978.00
68fd9302-5c8a-432b-a574-7c7a6e9ae6d1,2,35,20,628.31
2d2d6c66-58b8-40cf-adfa-9b068df2a5ff,1,10,70,182.31
19a8c119-7462-41b6-a9c5-4f4951417435,5,85,85,12492.74
cc341414-bc9a-42ac-9b6b-022d82d7d09f,6,95,10,1593.68
14daa683-2677-4905-889f-21c73ffedd7d,8,10,85,1218.70
2325e3d9-3d0e-4641-9865-5f2dd99b8d63,9,55,65,12992.87
b8055444-11ee-469b-a054-09f5390d9979,8,90,65,15464.48
f3aeae43-11f9-4b5f-8737-f27b2e4862ff,6,30,40,1672.83
ed8a5d75-c583-4d9e-af1a-227bdad2a0db,1,35,35,249.08
f59f4413-0a79-466f-a0b4-d2eb89f5af33,4,40,55,3219.91
52c5d8b1-5594-42dc-bbcb-ddf2c7436bdc,7,10,70,1382.74
107b4e0e-35fc-4e2f-a1fc-2671e2543941,6,20,30,839.18
bc1b2438-edef-4b79-929f-483ab8e33717,3,25,55,1945.69
35aea95c-97aa-4ad3-92f3-eaa47781c59b,9,95,35,10330.91
4d5f3515-d9cc-4982-aaec-eb3df59bbfbd,9,40,70,4608.96
4e10c811-3322-49a1-85be-4ab6069102c5,7,75,15,2636.71
9ab37290-e96a-4bcc-8015-a86dc00312ef,5,30,80,4770.24
9251c828-236e-4867-a1b4-56aa3d562251,6,60,80,14059.82
6d7784d5-d3ec-4098-b365-8f26540b4df0,3,65,30,2380.04
0fdd6624-c300-4e4e-a57c-f4810da2a71b,1,25,40,269.66
d0ae42a9-1508-430d-b2a7-b7e33f7dabb8,9,15,75,4936.35
9c469162-ac77-4717-b874-7cc53d3debef,9,60,20,4644.69
9542bcc3-54c0-404d-87db-d723851dd3f6,9,35,80,8459.00
afc94b93-0515-405d-b664-4dce9f026411,9,50,70,5528.43
6ea98cfe-9993-409e-acb4-807afe0dde9e,1,75,90,3370.65
e7e9e39f-c6bd-48ea-8077-b7b740ceb257,9,60,10,2468.94
521d4bdc-1bc5-4a66-a861-b911e374a4f6,4,15,60,1322.72
4525d240-03a1-4731-b250-ce78214eca79,4,60,15,1545.43
a75857d4-3d32-404c-8e96-7db0c23d150d,2,10,10,94.23
b531d5b9-5bf6-46e0-ba90-cbe473c33fa6,1,70,60,1151.44
5cce9387-54d0-4b88-88e1-8d06b5faf20a,2,15,20,124.40
1abe017d-3bba-4ddf-a84e-4c42a3e515c3,3,25,65,1049.36
959c88b8-9d50-47a0-9be7-0fc142f74991,6,30,45,3210.85
e4c5b84b-3c5e-4d36-86e2-3d42a4cc46c2,3,15,50,1103.69
319a99dd-ca58-45e4-9b69-26deebd37281,1,80,50,698.75
440e95fd-1e1f-4a5d-bc16-6d753d24075f,4,80,10,760.42
2a6bff59-0948-4044-b1bd-4f00fb0864df,7,55,10,956.59
b8cc5ab1-e71b-4fc8-929c-3df4d08e5de0,4,60,45,3868.63
cfae312c-934c-45f2-9c91-81b5fbc43193,3,35,10,322.70
59203159-1082-4ce1-8290-34c685ee0cce,4,15,40,737.38
88ab9699-784b-48b5-83ca-a0f910315de6,9,95,20,5272.87
a0d5116c-8604-4598-b247-b06c8e34bc5a,6,20,75,4090.60
4d21e0a4-ceee-4d36-97ce-62b873cb0574,4,70,30,3403.06
d40bfd48-111b-419e-a9d1-11ac90f6c07e,1,80,70,1499.53
e41d4560-a264-429e-8702-7ad8a78b70ad,1,55,75,985.49
802d93c1-621a-4ec0-93de-690264e90d1a,5,30,50,3115.09
7d77d3de-cf61-4dd0-b1ed-a79676aa2fb5,7,45,60,8275.83
a903aeb3-2f91-4e5e-b541-e061e23c4990,8,70,60,8571.76
d9995738-6335-4234-939b-335ebee27cd3,9,85,45,13591.74
517f4a87-ab27-4814-a822-68b7ccf66487,4,75,95,13606.91
10ee2c7d-f5ac-4d59-896a-93c175f08853,1,65,50,1285.62
fa788633-6273-4a3b-8fba-cede464e49a9,1,50,95,1409.29
d9de1d4f-19cd-432c-aac2-bb38326c032d,4,95,90,7371.45
fcef70af-d7ad-41f1-ba44-14f0c19480ff,6,65,90,15821.14
69f7b31b-e62e-43e0-9b37-34665be6dab7,7,90,60,9319.54
b7ed297e-4fb9-4dbc-b63f-fdb58c3c2c04,5,40,25,1017.03
b0bd67cf-7a5c-4189-97e7-58224b045d41,9,15,35,932.33
81b30f2a-ffbc-419b-a73b-3d13ab86e58c,5,30,55,3016.36
9106a095-f541-4c59-9bbb-cbd4b544f5aa,3,50,70,2885.71
0a8dcb50-82e9-48a4-b063-86cf99b3a531,7,25,75,6257.88
d3959c14-9640-4912-9743-0d6e567de085,3,50,75,3051.70
348fec1b-5360-40df-9631-de735df7c6a5,7,65,70,13511.81
a25d94c5-2c71-4a71-bf0e-c8ef72cd065e,2,45,35,842.99
9b9b0a77-3328-4b23-9e39-62ef6d3edf49,7,75,75,9316.95
3b713cde-1dd2-4510-8e83-d63d714a113b,7,80,30,5082.65
ffbde439-fd81-4c8f-b38f-d5c067bd6028,2,95,15,1383.47
3f09b798-ed56-4aca-b152-c6affd049d65,2,25,80,1237.31
8d2b8b97-2e10-484d-937a-6979ed9f4758,6,10,60,1363.17
520fe544-c052-468e-aa73-4a0600f18b1f,8,30,85,9086.75
22ff064d-b8ea-4495-bc69-8e401fe25271,6,60,60,4932.92
22d86d8a-955b-4b7a-9075-56149789ea0b,7,50,90,5252.94
8b4fdfe9-f9b8-4124-8b2d-64b2529bbc12,9,60,45,8627.53
342d01d0-0591-40ed-8541-3c6c982ab82d,1,75,95,2141.32
d130e751-842b-4d5d-a553-c449b9e314e2,2,80,55,3171.48
e70176c3-d3d8-49f7-a350-5415b914cb73,1,75,80,1707.52
ed7e1bae-bb58-4626-b461-f1a2e597bf75,1,10,40,136.19
217f126f-901f-4b9e-8caf-7c9eb21e48c0,6,25,20,565.53
c070e63f-cf34-4e90-b51b-06697945556b,2,10,95,505.60
995df97e-aae4-49b2-ae3f-f73baf57ffd1,1,45,10,117.27
77048b30-14f9-4569-bcda-2dc1a11f309e,9,30,60,4943.50
e656a3fd-183c-405f-b43b-2f463a0c69ff,7,80,45,8368.03
6a6088b5-634f-4ebb-8f63-a7f5a9631abe,5,35,70,3979.34
4bbde2cb-fdc3-47db-bf5c-0b5d92ed4865,6,20,25,1154.01
2b6bdb19-36a2-42ad-9e78-34bbf3a82e63,1,55,85,817.31
2df3fb23-72b1-471c-bc66-68fb99cfcf5e,6,85,30,7342.21
dec9c735-e01e-469c-8032-35b7802c9388,5,80,50,8360.79
c28dca40-2360-4b56-a7de-97df0a247cec,9,60,15,1461.34
cf2d2e04-f8d9-4a34-a7db-c1514c83e0d8,9,35,45,3479.72
d8222bcc-de66-45d5-96f8-9f4d73e0e435,3,60,85,7623.47
66bb6911-a2a4-40f2-ab5a-c1b1651dcd43,1,45,15,145.75
39366672-c969-4e60-909e-b6cc03cd210c,6,35,20,1544.96
0422aa9b-498c-4d4c-a664-1f3077f106ec,7,80,40,6003.34
c8a85eda-ccac-4f2a-8e29-403b7cc5ebb6,9,85,75,16839.32
521ab40c-7957-4a9d-8023-44f18254fdd8,9,90,80,27439.86
