d520518f-8494-42b2-a5aa-3a3cab579809,4,25,95,4584.64
03138d17-2619-433c-a9ba-66d0b53db99c,2,40,50,1681.65
70140154-e209-4f4d-814d-fa4bc692428a,5,95,85,16794.72
85a8a1c1-4c32-462f-a58c-81fdf81962e6,2,65,10,471.98
ff2cf08c-3fa0-477d-8c42-16e4f8daf4f5,5,75,60,9002.83
c13c4c4a-fff0-4d5a-b773-c7dbd4dccc22,5,30,25,1346.79
b59beacb-b129-47c1-ac1c-8f783b9a5ce9,8,65,70,9217.13
b154832a-4fce-47c1-b80e-1f0711682d6f,9,30,80,4934.81
9e1abfbc-0752-40b8-84ab-d436dc50131b,7,70,65,5425.54
a4c27ee5-c772-4663-8a95-b209de5e4592,3,15,80,1527.69
820807c4-a499-4189-8c48-a471991c7e22,2,95,50,3871.37
9815ec80-bc50-4075-911b-3cd2b46513eb,4,65,10,805.69
7e39097b-67c3-4d92-b746-a7affc2eab66,5,40,40,2739.95
4c4cf8cf-4d3e-4319-9082-2bb6f05c2bd8,9,40,80,13148.13
c1513b69-21bd-4db4-bf4d-808b2f255c57,9,15,60,1383.24
e34ed05e-ece4-45bd-a338-b2486d9d809e,7,15,35,1283.76
af03c2cf-9fb0-403a-b4c3-47333632c7a9,2,70,80,2473.48
77bedccf-fbd4-4ad9-8469-8913d6525f4d,6,60,15,2284.93
f557f13f-4913-4b1f-bddd-c49aee6385b8,7,55,70,7911.19
904c03bc-b241-4c3c-ac10-5e2efbcf6e23,7,65,80,15630.93
4e73cc82-f70e-46a7-9b46-34ee7979fb2e,8,45,65,4271.35
c4cf77e2-7c36-420f-81c4-bf061f746fe7,5,30,10,675.24
f783373a-ec83-4685-b0dc-66319c9edbd9,5,30,15,749.48
743eb26d-d0f1-4e26-92c4-2396255d2a59,4,10,15,229.38
86506245-1cda-4e42-bf94-64e38ecd1b18,2,70,40,1378.83
40ef397c-5685-4b84-9fdb-38bae73837d6,1,20,10,48.42
058ec133-0dec-4043-a276-b01ac6dfb36c,6,25,60,3821.66
447dcf09-50c3-4564-b3cd-e1d4cb8bfb9e,1,60,65,788.81
5acda433-c2ee-4a93-b583-50be15521851,2,30,20,434.58
91b8397b-fd45-4a2f-964b-330afc911999,5,80,50,6896.60
5c909207-00f1-4608-9d3c-ed1f2acf2d31,3,45,45,1731.28
